isced11;Country;Year;value
ED0-2;ITF;2014;47.6
ED0-2;ITF;2015;47.4
ED0-2;ITF;2016;47.1
ED0-2;ITF;2017;46.4
ED0-2;ITF;2018;45.8
ED0-2;ITF;2019;45.3
ED0-2;ITF1;2005;44
ED0-2;ITF1;2006;42.8
ED0-2;ITF1;2007;45.1
ED0-2;ITF1;2008;43.3
ED0-2;ITF1;2009;43.2
ED0-2;ITF1;2010;41.2
ED0-2;ITF1;2011;38.2
ED0-2;ITF1;2012;35.6
ED0-2;ITF1;2013;34.9
ED0-2;ITF1;2014;36.8
ED0-2;ITF1;2015;36.6
ED0-2;ITF1;2016;36.5
ED0-2;ITF1;2017;35.2
ED0-2;ITF1;2018;33.4
ED0-2;ITF1;2019;32.3
ED0-2;ITF2;2005;49.6
ED0-2;ITF2;2006;48.6
ED0-2;ITF2;2007;47.1
ED0-2;ITF2;2008;46.9
ED0-2;ITF2;2009;46.4
ED0-2;ITF2;2010;46.8
ED0-2;ITF2;2011;47.4
ED0-2;ITF2;2012;44
ED0-2;ITF2;2013;42.5
ED0-2;ITF2;2014;41.6
ED0-2;ITF2;2015;40.6
ED0-2;ITF2;2016;41
ED0-2;ITF2;2017;40
ED0-2;ITF2;2018;37.8
ED0-2;ITF2;2019;37.4
ED0-2;ITF3;2005;57
ED0-2;ITF3;2006;56.4
ED0-2;ITF3;2007;56.5
ED0-2;ITF3;2008;56.4
ED0-2;ITF3;2009;54.7
ED0-2;ITF3;2010;53.9
ED0-2;ITF3;2011;52.6
ED0-2;ITF3;2012;50.3
ED0-2;ITF3;2013;49.2
ED0-2;ITF3;2014;48.8
ED0-2;ITF3;2015;48.7
ED0-2;ITF3;2016;48
ED0-2;ITF3;2017;47.2
ED0-2;ITF3;2018;47
ED0-2;ITF3;2019;47.1
ED0-2;ITF4;2005;59.9
ED0-2;ITF4;2006;57.7
ED0-2;ITF4;2007;56.3
ED0-2;ITF4;2008;56.1
ED0-2;ITF4;2009;57
ED0-2;ITF4;2010;55.5
ED0-2;ITF4;2011;53.6
ED0-2;ITF4;2012;53.7
ED0-2;ITF4;2013;52.7
ED0-2;ITF4;2014;51.2
ED0-2;ITF4;2015;51.6
ED0-2;ITF4;2016;51.1
ED0-2;ITF4;2017;50.7
ED0-2;ITF4;2018;49.8
ED0-2;ITF4;2019;48.7
ED0-2;ITF5;2005;50.8
ED0-2;ITF5;2006;49.7
ED0-2;ITF5;2007;49.2
ED0-2;ITF5;2008;47.2
ED0-2;ITF5;2009;46.3
ED0-2;ITF5;2010;46.9
ED0-2;ITF5;2011;45.9
ED0-2;ITF5;2012;44.4
ED0-2;ITF5;2013;43
ED0-2;ITF5;2014;42
ED0-2;ITF5;2015;40.8
ED0-2;ITF5;2016;40
ED0-2;ITF5;2017;39.5
ED0-2;ITF5;2018;38.5
ED0-2;ITF5;2019;37.4
ED0-2;ITF6;2005;52.4
ED0-2;ITF6;2006;51.8
ED0-2;ITF6;2007;51.5
ED0-2;ITF6;2008;50.9
ED0-2;ITF6;2009;49.1
ED0-2;ITF6;2010;49.3
ED0-2;ITF6;2011;48.2
ED0-2;ITF6;2012;46.8
ED0-2;ITF6;2013;46.9
ED0-2;ITF6;2014;46.4
ED0-2;ITF6;2015;45.5
ED0-2;ITF6;2016;46.7
ED0-2;ITF6;2017;45.6
ED0-2;ITF6;2018;45.9
ED0-2;ITF6;2019;45.3
ED0-2;ITG;2005;58.5
ED0-2;ITG;2006;57.2
ED0-2;ITG;2007;56.4
ED0-2;ITG;2008;55.7
ED0-2;ITG;2009;54.4
ED0-2;ITG;2010;53.6
ED0-2;ITG;2011;52.8
ED0-2;ITG;2012;51.8
ED0-2;ITG;2013;51.9
ED0-2;ITG;2014;51.3
ED0-2;ITG;2015;50.3
ED0-2;ITG;2016;50.3
ED0-2;ITG;2017;49.9
ED0-2;ITG;2018;48.6
ED0-2;ITG;2019;47.6
ED0-2;ITG1;2005;58
ED0-2;ITG1;2006;57
ED0-2;ITG1;2007;56.4
ED0-2;ITG1;2008;55.8
ED0-2;ITG1;2009;54.1
ED0-2;ITG1;2010;53.5
ED0-2;ITG1;2011;52.9
ED0-2;ITG1;2012;51.7
ED0-2;ITG1;2013;51.9
ED0-2;ITG1;2014;50.8
ED0-2;ITG1;2015;50.2
ED0-2;ITG1;2016;50.3
ED0-2;ITG1;2017;50.1
ED0-2;ITG1;2018;48.6
ED0-2;ITG1;2019;48.2
ED0-2;ITG2;2005;59.7
ED0-2;ITG2;2006;57.9
ED0-2;ITG2;2007;56.5
ED0-2;ITG2;2008;55.6
ED0-2;ITG2;2009;55.4
ED0-2;ITG2;2010;54
ED0-2;ITG2;2011;52.4
ED0-2;ITG2;2012;52.2
ED0-2;ITG2;2013;52.2
ED0-2;ITG2;2014;52.8
ED0-2;ITG2;2015;50.4
ED0-2;ITG2;2016;50.3
ED0-2;ITG2;2017;49.5
ED0-2;ITG2;2018;48.5
ED0-2;ITG2;2019;45.8
ED0-2;ITH;2005;48.3
ED0-2;ITH;2006;46.8
ED0-2;ITH;2007;44.8
ED0-2;ITH;2008;43.4
ED0-2;ITH;2009;42.4
ED0-2;ITH;2010;41
ED0-2;ITH;2011;40.8
ED0-2;ITH;2012;39.3
ED0-2;ITH;2013;38.1
ED0-2;ITH;2014;36.5
ED0-2;ITH;2015;36
ED0-2;ITH;2016;35.1
ED0-2;ITH;2017;34
ED0-2;ITH;2018;33.2
ED0-2;ITH;2019;32.7
ED0-2;ITH1;2005;52.8
ED0-2;ITH1;2006;52.1
ED0-2;ITH1;2007;47.7
ED0-2;ITH1;2008;45.6
ED0-2;ITH1;2009;45.6
ED0-2;ITH1;2010;44.7
ED0-2;ITH1;2011;43.5
ED0-2;ITH1;2012;40
ED0-2;ITH1;2013;37.6
ED0-2;ITH1;2014;32.1
ED0-2;ITH1;2015;33.6
ED0-2;ITH1;2016;32.8
ED0-2;ITH1;2017;32.2
ED0-2;ITH1;2018;30.9
ED0-2;ITH1;2019;31.2
ED0-2;ITH2;2005;42.2
ED0-2;ITH2;2006;40.7
ED0-2;ITH2;2007;38
ED0-2;ITH2;2008;37
ED0-2;ITH2;2009;35.1
ED0-2;ITH2;2010;34.6
ED0-2;ITH2;2011;34.1
ED0-2;ITH2;2012;34.4
ED0-2;ITH2;2013;32.7
ED0-2;ITH2;2014;31
ED0-2;ITH2;2015;30.3
ED0-2;ITH2;2016;30.8
ED0-2;ITH2;2017;28.9
ED0-2;ITH2;2018;29.7
ED0-2;ITH2;2019;30.2
ED0-2;ITH3;2005;50.6
ED0-2;ITH3;2006;49.5
ED0-2;ITH3;2007;47
ED0-2;ITH3;2008;45.4
ED0-2;ITH3;2009;44.3
ED0-2;ITH3;2010;42.4
ED0-2;ITH3;2011;42.6
ED0-2;ITH3;2012;41.6
ED0-2;ITH3;2013;40.3
ED0-2;ITH3;2014;38.7
ED0-2;ITH3;2015;38.5
ED0-2;ITH3;2016;37.6
ED0-2;ITH3;2017;36.1
ED0-2;ITH3;2018;35.4
ED0-2;ITH3;2019;35.3
ED0-2;ITH4;2005;46.9
ED0-2;ITH4;2006;43.8
ED0-2;ITH4;2007;43.2
ED0-2;ITH4;2008;42.2
ED0-2;ITH4;2009;42
ED0-2;ITH4;2010;40.7
ED0-2;ITH4;2011;41.8
ED0-2;ITH4;2012;37.5
ED0-2;ITH4;2013;36.6
ED0-2;ITH4;2014;35.4
ED0-2;ITH4;2015;34.5
ED0-2;ITH4;2016;33.5
ED0-2;ITH4;2017;32.4
ED0-2;ITH4;2018;31.4
ED0-2;ITH4;2019;29.9
ED0-2;ITH5;2005;46.3
ED0-2;ITH5;2006;44.7
ED0-2;ITH5;2007;43.3
ED0-2;ITH5;2008;42.1
ED0-2;ITH5;2009;40.8
ED0-2;ITH5;2010;39.9
ED0-2;ITH5;2011;38.9
ED0-2;ITH5;2012;37.8
ED0-2;ITH5;2013;36.6
ED0-2;ITH5;2014;35.4
ED0-2;ITH5;2015;34.6
ED0-2;ITH5;2016;33.6
ED0-2;ITH5;2017;33
ED0-2;ITH5;2018;31.9
ED0-2;ITH5;2019;31
ED0-2;ITI;2005;43.7
ED0-2;ITI;2006;42.7
ED0-2;ITI;2007;42.2
ED0-2;ITI;2008;40.8
ED0-2;ITI;2009;39.5
ED0-2;ITI;2010;39.1
ED0-2;ITI;2011;38.2
ED0-2;ITI;2012;36.9
ED0-2;ITI;2013;35.9
ED0-2;ITI;2014;34.1
ED0-2;ITI;2015;33.4
ED0-2;ITI;2016;33.3
ED0-2;ITI;2017;32.6
ED0-2;ITI;2018;32.3
ED0-2;ITI;2019;31.9
ED0-2;ITI1;2005;50.1
ED0-2;ITI1;2006;48.1
ED0-2;ITI1;2007;49.3
ED0-2;ITI1;2008;47.4
ED0-2;ITI1;2009;45.6
ED0-2;ITI1;2010;45.1
ED0-2;ITI1;2011;44.6
ED0-2;ITI1;2012;43.5
ED0-2;ITI1;2013;42.1
ED0-2;ITI1;2014;40
ED0-2;ITI1;2015;37.6
ED0-2;ITI1;2016;36.3
ED0-2;ITI1;2017;35.2
ED0-2;ITI1;2018;35.1
ED0-2;ITI1;2019;35.2
ED0-2;ITI2;2005;41.6
ED0-2;ITI2;2006;40.4
ED0-2;ITI2;2007;40
ED0-2;ITI2;2008;38.9
ED0-2;ITI2;2009;37.5
ED0-2;ITI2;2010;35.8
ED0-2;ITI2;2011;33.9
ED0-2;ITI2;2012;32.9
ED0-2;ITI2;2013;34
ED0-2;ITI2;2014;32.9
ED0-2;ITI2;2015;32
ED0-2;ITI2;2016;32.1
ED0-2;ITI2;2017;32
ED0-2;ITI2;2018;31.6
ED0-2;ITI2;2019;28.7
ED0-2;ITI3;2005;46.4
ED0-2;ITI3;2006;45.4
ED0-2;ITI3;2007;44.8
ED0-2;ITI3;2008;44.2
ED0-2;ITI3;2009;42.7
ED0-2;ITI3;2010;42.4
ED0-2;ITI3;2011;41.9
ED0-2;ITI3;2012;40
ED0-2;ITI3;2013;38.6
ED0-2;ITI3;2014;37.1
ED0-2;ITI3;2015;35.9
ED0-2;ITI3;2016;36.4
ED0-2;ITI3;2017;35.5
ED0-2;ITI3;2018;35.1
ED0-2;ITI3;2019;34.7
ED0-2;ITI4;2005;39
ED0-2;ITI4;2006;38.8
ED0-2;ITI4;2007;37
ED0-2;ITI4;2008;35.8
ED0-2;ITI4;2009;34.9
ED0-2;ITI4;2010;34.8
ED0-2;ITI4;2011;33.7
ED0-2;ITI4;2012;32.4
ED0-2;ITI4;2013;31.7
ED0-2;ITI4;2014;29.9
ED0-2;ITI4;2015;30.4
ED0-2;ITI4;2016;30.9
ED0-2;ITI4;2017;30.3
ED0-2;ITI4;2018;30.1
ED0-2;ITI4;2019;29.7
ED0-2;LT;2005;12.5
ED0-2;LT;2006;12.2
ED0-2;LT;2007;11.5
ED0-2;LT;2008;9.6
ED0-2;LT;2009;8.8
ED0-2;LT;2010;8.1
ED0-2;LT;2011;7.1
ED0-2;LT;2012;6.7
ED0-2;LT;2013;6.6
ED0-2;LT;2014;6.7
ED0-2;LT;2015;6.5
ED0-2;LT;2016;5.4
ED0-2;LT;2017;5.2
ED0-2;LT;2018;5.2
ED0-2;LT;2019;5
ED0-2;LT0;2005;12.5
ED0-2;LT0;2006;12.2
ED0-2;LT0;2007;11.5
ED0-2;LT0;2008;9.6
ED0-2;LT0;2009;8.8
ED0-2;LT0;2010;8.1
ED0-2;LT0;2011;7.1
ED0-2;LT0;2012;6.7
ED0-2;LT0;2013;6.6
ED0-2;LT0;2014;6.7
ED0-2;LT0;2015;6.5
ED0-2;LT0;2016;5.4
ED0-2;LT0;2017;5.2
ED0-2;LT0;2018;5.2
ED0-2;LT0;2019;5
ED0-2;LT00;2005;12.5
ED0-2;LT00;2006;12.2
ED0-2;LT00;2007;11.5
ED0-2;LT00;2008;9.6
ED0-2;LT00;2009;8.8
ED0-2;LT00;2010;8.1
ED0-2;LT00;2011;7.1
ED0-2;LT00;2012;6.7
ED0-2;LT00;2013;-1
ED0-2;LT00;2014;-1
ED0-2;LT00;2015;-1
ED0-2;LT00;2016;-1
ED0-2;LT00;2017;-1
ED0-2;LT00;2018;-1
ED0-2;LT00;2019;-1
ED0-2;LT01;2005;-1
ED0-2;LT01;2006;-1
ED0-2;LT01;2007;-1
ED0-2;LT01;2008;-1
ED0-2;LT01;2009;-1
ED0-2;LT01;2010;-1
ED0-2;LT01;2011;-1
ED0-2;LT01;2012;-1
ED0-2;LT01;2013;3.8
ED0-2;LT01;2014;4.4
ED0-2;LT01;2015;3.6
ED0-2;LT01;2016;2.5
ED0-2;LT01;2017;2.2
ED0-2;LT01;2018;2.7
ED0-2;LT01;2019;3.1
ED0-2;LT02;2005;-1
ED0-2;LT02;2006;-1
ED0-2;LT02;2007;-1
ED0-2;LT02;2008;-1
ED0-2;LT02;2009;-1
ED0-2;LT02;2010;-1
ED0-2;LT02;2011;-1
ED0-2;LT02;2012;-1
ED0-2;LT02;2013;7.6
ED0-2;LT02;2014;7.6
ED0-2;LT02;2015;7.6
ED0-2;LT02;2016;6.5
ED0-2;LT02;2017;6.4
ED0-2;LT02;2018;6.3
ED0-2;LT02;2019;5.9
ED0-2;L;2005;34.1
ED0-2;L;2006;34.5
ED0-2;L;2007;34.3
ED0-2;L;2008;32.1
ED0-2;L;2009;22.7
ED0-2;L;2010;22.3
ED0-2;L;2011;22.7
ED0-2;L;2012;21.7
ED0-2;L;2013;19.5
ED0-2;L;2014;18
ED0-2;L;2015;24
ED0-2;L;2016;21.6
ED0-2;L;2017;23.6
ED0-2;L;2018;21.4
ED0-2;L;2019;20.7
ED0-2;L0;2005;34.1
ED0-2;L0;2006;34.5
ED0-2;L0;2007;34.3
ED0-2;L0;2008;32.1
ED0-2;L0;2009;22.7
ED0-2;L0;2010;22.3
ED0-2;L0;2011;22.7
ED0-2;L0;2012;21.7
ED0-2;L0;2013;19.5
ED0-2;L0;2014;18
ED0-2;L0;2015;24
ED0-2;L0;2016;21.6
ED0-2;L0;2017;23.6
ED0-2;L0;2018;21.4
ED0-2;L0;2019;20.7
ED0-2;L00;2005;34.1
ED0-2;L00;2006;34.5
ED0-2;L00;2007;34.3
ED0-2;L00;2008;32.1
ED0-2;L00;2009;22.7
ED0-2;L00;2010;22.3
ED0-2;L00;2011;22.7
ED0-2;L00;2012;21.7
ED0-2;L00;2013;19.5
ED0-2;L00;2014;18
ED0-2;L00;2015;24
ED0-2;L00;2016;21.6
ED0-2;L00;2017;23.6
ED0-2;L00;2018;21.4
ED0-2;L00;2019;20.7
ED0-2;LV;2005;15.6
ED0-2;LV;2006;15.9
ED0-2;LV;2007;15.4
ED0-2;LV;2008;14.1
ED0-2;LV;2009;13.2
ED0-2;LV;2010;11.4
ED0-2;LV;2011;12.1
ED0-2;LV;2012;10.9
ED0-2;LV;2013;10.6
ED0-2;LV;2014;10.5
ED0-2;LV;2015;9.9
ED0-2;LV;2016;9.3
ED0-2;LV;2017;9.6
ED0-2;LV;2018;9.3
ED0-2;LV;2019;8.8
ED0-2;LV0;2005;15.6
ED0-2;LV0;2006;15.9
ED0-2;LV0;2007;15.4
ED0-2;LV0;2008;14.1
ED0-2;LV0;2009;13.2
ED0-2;LV0;2010;11.4
ED0-2;LV0;2011;12.1
ED0-2;LV0;2012;10.9
ED0-2;LV0;2013;10.6
ED0-2;LV0;2014;10.5
ED0-2;LV0;2015;9.9
ED0-2;LV0;2016;9.3
ED0-2;LV0;2017;9.6
ED0-2;LV0;2018;9.3
ED0-2;LV0;2019;8.8
ED0-2;LV00;2005;15.6
ED0-2;LV00;2006;15.9
ED0-2;LV00;2007;15.4
ED0-2;LV00;2008;14.1
ED0-2;LV00;2009;13.2
ED0-2;LV00;2010;11.4
ED0-2;LV00;2011;12.1
ED0-2;LV00;2012;10.9
ED0-2;LV00;2013;10.6
ED0-2;LV00;2014;10.5
ED0-2;LV00;2015;9.9
ED0-2;LV00;2016;9.3
ED0-2;LV00;2017;9.6
ED0-2;LV00;2018;9.3
ED0-2;LV00;2019;8.8
ED0-2;ME;2005;-1
ED0-2;ME;2006;-1
ED0-2;ME;2007;-1
ED0-2;ME;2008;-1
ED0-2;ME;2009;-1
ED0-2;ME;2010;-1
ED0-2;ME;2011;17.5
ED0-2;ME;2012;16.4
ED0-2;ME;2013;15.4
ED0-2;ME;2014;14.4
ED0-2;ME;2015;14.1
ED0-2;ME;2016;14.5
ED0-2;ME;2017;13.9
ED0-2;ME;2018;13.2
ED0-2;ME;2019;12.2
ED0-2;ME0;2005;-1
ED0-2;ME0;2006;-1
ED0-2;ME0;2007;-1
ED0-2;ME0;2008;-1
ED0-2;ME0;2009;-1
ED0-2;ME0;2010;-1
ED0-2;ME0;2011;17.5
ED0-2;ME0;2012;16.4
ED0-2;ME0;2013;15.4
ED0-2;ME0;2014;14.4
ED0-2;ME0;2015;14.1
ED0-2;ME0;2016;14.5
ED0-2;ME0;2017;13.9
ED0-2;ME0;2018;13.2
ED0-2;ME0;2019;12.2
ED0-2;ME00;2005;-1
ED0-2;ME00;2006;-1
ED0-2;ME00;2007;-1
ED0-2;ME00;2008;-1
ED0-2;ME00;2009;-1
ED0-2;ME00;2010;-1
ED0-2;ME00;2011;17.5
ED0-2;ME00;2012;16.4
ED0-2;ME00;2013;15.4
ED0-2;ME00;2014;14.4
ED0-2;ME00;2015;14.1
ED0-2;ME00;2016;14.5
ED0-2;ME00;2017;13.9
ED0-2;ME00;2018;13.2
ED0-2;ME00;2019;12.2
ED0-2;MK;2005;-1
ED0-2;MK;2006;42.4
ED0-2;MK;2007;39.5
ED0-2;MK;2008;40.8
ED0-2;MK;2009;38.8
ED0-2;MK;2010;37.5
ED0-2;MK;2011;36.3
ED0-2;MK;2012;35.1
ED0-2;MK;2013;34.4
ED0-2;MK;2014;34.3
ED0-2;MK;2015;33.6
ED0-2;MK;2016;31.6
ED0-2;MK;2017;30.4
ED0-2;MK;2018;29.8
ED0-2;MK;2019;28.4
ED0-2;MK0;2005;-1
ED0-2;MK0;2006;42.4
ED0-2;MK0;2007;39.5
ED0-2;MK0;2008;40.8
ED0-2;MK0;2009;38.8
ED0-2;MK0;2010;37.5
ED0-2;MK0;2011;36.3
ED0-2;MK0;2012;35.1
ED0-2;MK0;2013;34.4
ED0-2;MK0;2014;34.3
ED0-2;MK0;2015;33.6
ED0-2;MK0;2016;31.6
ED0-2;MK0;2017;30.4
ED0-2;MK0;2018;29.8
ED0-2;MK0;2019;28.4
ED0-2;MK00;2005;-1
ED0-2;MK00;2006;42.4
ED0-2;MK00;2007;39.5
ED0-2;MK00;2008;40.8
ED0-2;MK00;2009;38.8
ED0-2;MK00;2010;37.5
ED0-2;MK00;2011;36.3
ED0-2;MK00;2012;35.1
ED0-2;MK00;2013;34.4
ED0-2;MK00;2014;34.3
ED0-2;MK00;2015;33.6
ED0-2;MK00;2016;31.6
ED0-2;MK00;2017;30.4
ED0-2;MK00;2018;29.8
ED0-2;MK00;2019;28.4
ED0-2;MT;2005;74.8
ED0-2;MT;2006;73.5
ED0-2;MT;2007;73.4
ED0-2;MT;2008;72.2
ED0-2;MT;2009;69.2
ED0-2;MT;2010;67
ED0-2;MT;2011;64.5
ED0-2;MT;2012;61.9
ED0-2;MT;2013;58.8
ED0-2;MT;2014;55.9
ED0-2;MT;2015;54
ED0-2;MT;2016;51.6
ED0-2;MT;2017;48.9
ED0-2;MT;2018;46
ED0-2;MT;2019;44.2
ED0-2;MT0;2005;74.8
ED0-2;MT0;2006;73.5
ED0-2;MT0;2007;73.4
ED0-2;MT0;2008;72.2
ED0-2;MT0;2009;69.2
ED0-2;MT0;2010;67
ED0-2;MT0;2011;64.5
ED0-2;MT0;2012;61.9
ED0-2;MT0;2013;58.8
ED0-2;MT0;2014;55.9
ED0-2;MT0;2015;54
ED0-2;MT0;2016;51.6
ED0-2;MT0;2017;48.9
ED0-2;MT0;2018;46
ED0-2;MT0;2019;44.2
ED0-2;MT00;2005;74.8
ED0-2;MT00;2006;73.5
ED0-2;MT00;2007;73.4
ED0-2;MT00;2008;72.2
ED0-2;MT00;2009;69.2
ED0-2;MT00;2010;67
ED0-2;MT00;2011;64.5
ED0-2;MT00;2012;61.9
ED0-2;MT00;2013;58.8
ED0-2;MT00;2014;55.9
ED0-2;MT00;2015;54
ED0-2;MT00;2016;51.6
ED0-2;MT00;2017;48.9
ED0-2;MT00;2018;46
ED0-2;MT00;2019;44.2
ED0-2;NL;2005;30.5
ED0-2;NL;2006;29.4
ED0-2;NL;2007;28.6
ED0-2;NL;2008;28.6
ED0-2;NL;2009;28.4
ED0-2;NL;2010;27.6
ED0-2;NL;2011;27.5
ED0-2;NL;2012;26.6
ED0-2;NL;2013;24.2
ED0-2;NL;2014;24.1
ED0-2;NL;2015;23.6
ED0-2;NL;2016;22.9
ED0-2;NL;2017;21.6
ED0-2;NL;2018;21
ED0-2;NL;2019;20.4
ED0-2;NL1;2005;31.1
ED0-2;NL1;2006;29.6
ED0-2;NL1;2007;29.8
ED0-2;NL1;2008;30.1
ED0-2;NL1;2009;29
ED0-2;NL1;2010;27.5
ED0-2;NL1;2011;28.2
ED0-2;NL1;2012;27.1
ED0-2;NL1;2013;25.5
ED0-2;NL1;2014;25.6
ED0-2;NL1;2015;24.6
ED0-2;NL1;2016;24
ED0-2;NL1;2017;22.7
ED0-2;NL1;2018;21.4
ED0-2;NL1;2019;20.7
ED0-2;NL11;2005;28.9
ED0-2;NL11;2006;26.1
ED0-2;NL11;2007;28.4
ED0-2;NL11;2008;30.2
ED0-2;NL11;2009;28.8
ED0-2;NL11;2010;25.7
ED0-2;NL11;2011;26.7
ED0-2;NL11;2012;26.6
ED0-2;NL11;2013;25
ED0-2;NL11;2014;25
ED0-2;NL11;2015;24.4
ED0-2;NL11;2016;22.9
ED0-2;NL11;2017;20.6
ED0-2;NL11;2018;20.5
ED0-2;NL11;2019;20.3
ED0-2;NL12;2005;32
ED0-2;NL12;2006;30
ED0-2;NL12;2007;29
ED0-2;NL12;2008;29.9
ED0-2;NL12;2009;28.3
ED0-2;NL12;2010;27.3
ED0-2;NL12;2011;28
ED0-2;NL12;2012;26.7
ED0-2;NL12;2013;25.6
ED0-2;NL12;2014;26.7
ED0-2;NL12;2015;25.1
ED0-2;NL12;2016;24.5
ED0-2;NL12;2017;24
ED0-2;NL12;2018;22.5
ED0-2;NL12;2019;21.9
ED0-2;NL13;2005;32.4
ED0-2;NL13;2006;33.1
ED0-2;NL13;2007;32.5
ED0-2;NL13;2008;30.3
ED0-2;NL13;2009;30
ED0-2;NL13;2010;29.8
ED0-2;NL13;2011;30.3
ED0-2;NL13;2012;28.4
ED0-2;NL13;2013;26.1
ED0-2;NL13;2014;24.7
ED0-2;NL13;2015;24.3
ED0-2;NL13;2016;24.8
ED0-2;NL13;2017;23.6
ED0-2;NL13;2018;21
ED0-2;NL13;2019;19.5
ED0-2;NL2;2005;31.6
ED0-2;NL2;2006;30.2
ED0-2;NL2;2007;29.3
ED0-2;NL2;2008;29.4
ED0-2;NL2;2009;28.9
ED0-2;NL2;2010;27.8
ED0-2;NL2;2011;28.2
ED0-2;NL2;2012;27
ED0-2;NL2;2013;25
ED0-2;NL2;2014;23.6
ED0-2;NL2;2015;23.4
ED0-2;NL2;2016;23.9
ED0-2;NL2;2017;22.5
ED0-2;NL2;2018;22.4
ED0-2;NL2;2019;21.5
ED0-2;NL21;2005;31.2
ED0-2;NL21;2006;30.2
ED0-2;NL21;2007;28.3
ED0-2;NL21;2008;28.6
ED0-2;NL21;2009;29.8
ED0-2;NL21;2010;27.7
ED0-2;NL21;2011;27.9
ED0-2;NL21;2012;26.3
ED0-2;NL21;2013;26.1
ED0-2;NL21;2014;23.9
ED0-2;NL21;2015;23.1
ED0-2;NL21;2016;23
ED0-2;NL21;2017;21.4
ED0-2;NL21;2018;21.7
ED0-2;NL21;2019;21.7
ED0-2;NL22;2005;32.7
ED0-2;NL22;2006;30.7
ED0-2;NL22;2007;29.8
ED0-2;NL22;2008;29.9
ED0-2;NL22;2009;28.5
ED0-2;NL22;2010;28
ED0-2;NL22;2011;28.4
ED0-2;NL22;2012;27.4
ED0-2;NL22;2013;24.7
ED0-2;NL22;2014;23.8
ED0-2;NL22;2015;23.3
ED0-2;NL22;2016;24.2
ED0-2;NL22;2017;23.2
ED0-2;NL22;2018;23.1
ED0-2;NL22;2019;21.5
ED0-2;NL23;2005;27
ED0-2;NL23;2006;27.9
ED0-2;NL23;2007;29.5
ED0-2;NL23;2008;28.8
ED0-2;NL23;2009;27.8
ED0-2;NL23;2010;27.2
ED0-2;NL23;2011;27.5
ED0-2;NL23;2012;26.9
ED0-2;NL23;2013;23.3
ED0-2;NL23;2014;22.2
ED0-2;NL23;2015;24.8
ED0-2;NL23;2016;24.7
ED0-2;NL23;2017;22.2
ED0-2;NL23;2018;21.1
ED0-2;NL23;2019;20.9
ED0-2;NL3;2005;29
ED0-2;NL3;2006;28.1
ED0-2;NL3;2007;27
ED0-2;NL3;2008;26.7
ED0-2;NL3;2009;26.6
ED0-2;NL3;2010;26.5
ED0-2;NL3;2011;26.3
ED0-2;NL3;2012;25.3
ED0-2;NL3;2013;22.5
ED0-2;NL3;2014;22.8
ED0-2;NL3;2015;22.5
ED0-2;NL3;2016;21.4
ED0-2;NL3;2017;19.9
ED0-2;NL3;2018;19.4
ED0-2;NL3;2019;19.1
ED0-2;NL31;2005;25.8
ED0-2;NL31;2006;23.9
ED0-2;NL31;2007;24.1
ED0-2;NL31;2008;22.6
ED0-2;NL31;2009;22.9
ED0-2;NL31;2010;21.2
ED0-2;NL31;2011;21.9
ED0-2;NL31;2012;21.6
ED0-2;NL31;2013;18.1
ED0-2;NL31;2014;18.5
ED0-2;NL31;2015;19.1
ED0-2;NL31;2016;18.3
ED0-2;NL31;2017;15.9
ED0-2;NL31;2018;15.3
ED0-2;NL31;2019;15.5
ED0-2;NL32;2005;25.8
ED0-2;NL32;2006;25.7
ED0-2;NL32;2007;25.1
ED0-2;NL32;2008;25.1
ED0-2;NL32;2009;23.8
ED0-2;NL32;2010;24.1
ED0-2;NL32;2011;24.1
ED0-2;NL32;2012;23.4
ED0-2;NL32;2013;21
ED0-2;NL32;2014;21.2
ED0-2;NL32;2015;20.2
ED0-2;NL32;2016;19.8
ED0-2;NL32;2017;18.4
ED0-2;NL32;2018;18.1
ED0-2;NL32;2019;17.9
ED0-2;NL33;2005;32.4
ED0-2;NL33;2006;31.2
ED0-2;NL33;2007;29.2
ED0-2;NL33;2008;28.9
ED0-2;NL33;2009;29.7
ED0-2;NL33;2010;29.9
ED0-2;NL33;2011;29
ED0-2;NL33;2012;27.4
ED0-2;NL33;2013;24.6
ED0-2;NL33;2014;25
ED0-2;NL33;2015;24.9
ED0-2;NL33;2016;23.2
ED0-2;NL33;2017;22
ED0-2;NL33;2018;21.5
ED0-2;NL33;2019;21
ED0-2;NL34;2005;32.5
ED0-2;NL34;2006;29.8
ED0-2;NL34;2007;30.2
ED0-2;NL34;2008;31.5
ED0-2;NL34;2009;30.8
ED0-2;NL34;2010;29.8
ED0-2;NL34;2011;29.9
ED0-2;NL34;2012;31.8
ED0-2;NL34;2013;28.5
ED0-2;NL34;2014;27.6
ED0-2;NL34;2015;27.6
ED0-2;NL34;2016;26.3
ED0-2;NL34;2017;23.7
ED0-2;NL34;2018;23.7
ED0-2;NL34;2019;23.9
ED0-2;NL4;2005;32.3
ED0-2;NL4;2006;31.4
ED0-2;NL4;2007;30.6
ED0-2;NL4;2008;31.2
ED0-2;NL4;2009;31.4
ED0-2;NL4;2010;29.9
ED0-2;NL4;2011;29.5
ED0-2;NL4;2012;28.9
ED0-2;NL4;2013;26.6
ED0-2;NL4;2014;26.8
ED0-2;NL4;2015;25.8
ED0-2;NL4;2016;25
